TS,X,Y,Z,Activity
1569907903400,1.375473,4.7800293,1.4820099,DOWNSTAIRS
1569907903420,1.1420288,5.693405,2.9472656,DOWNSTAIRS
1569907903441,1.964447,7.921219,4.198227,DOWNSTAIRS
1569907903461,2.522293,8.390472,2.5629883,DOWNSTAIRS
1569907903479,2.774887,6.8605804,1.7070618,DOWNSTAIRS
1569907903499,3.7421417,5.7604523,3.4751892,DOWNSTAIRS
1569907903519,2.5366516,5.5354004,0.6775665,DOWNSTAIRS
1569907903541,1.6974945,9.125504,-0.22265625,DOWNSTAIRS
1569907903567,2.4229279,14.020447,2.2589264,DOWNSTAIRS
1569907903579,2.1392212,15.443802,3.8355103,DOWNSTAIRS
1569907903599,1.4018097,14.860809,4.7560883,DOWNSTAIRS
1569907903620,-0.29927063,19.323608,8.106766,DOWNSTAIRS
1569907903640,-2.8048096,22.09848,9.266754,DOWNSTAIRS
1569907903660,-0.1484375,13.866013,8.5520935,DOWNSTAIRS
1569907903678,3.415329,9.50737,8.57843,DOWNSTAIRS
1569907903699,2.245758,12.624619,8.790314,DOWNSTAIRS
1569907903719,0.29089355,13.731949,6.851013,DOWNSTAIRS
1569907903738,-0.40222168,11.1258545,3.5709534,DOWNSTAIRS
1569907903767,-0.34477234,6.578064,1.8722687,DOWNSTAIRS
1569907903778,0.099365234,3.6703186,-0.22865295,DOWNSTAIRS
1569907903798,1.2677307,2.474411,0.27174377,DOWNSTAIRS
1569907903818,2.0326843,2.494751,1.1827393,DOWNSTAIRS
1569907903839,1.2844849,3.1675262,2.0901337,DOWNSTAIRS
1569907903858,-0.44172668,3.5110931,1.8076172,DOWNSTAIRS
1569907903878,-1.6184845,3.502716,1.004364,DOWNSTAIRS
1569907903898,-2.0051422,4.141968,1.0103607,DOWNSTAIRS
1569907903918,-2.0075378,4.9344482,2.3666687,DOWNSTAIRS
1569907903945,-0.94929504,5.5234222,3.6846771,DOWNSTAIRS
1569907903967,0.6488342,7.2879486,5.015854,DOWNSTAIRS
1569907904009,1.8986053,9.483429,4.8961487,DOWNSTAIRS
1569907904009,2.8730469,11.197678,3.581726,DOWNSTAIRS
1569907904017,2.8682556,12.289444,4.147949,DOWNSTAIRS
1569907904037,2.1655579,11.20845,5.945999,DOWNSTAIRS
1569907904057,0.9026184,8.388092,7.1730347,DOWNSTAIRS
1569907904083,0.9217682,5.31752,6.6738434,DOWNSTAIRS
1569907904098,1.1923065,7.6518707,2.771286,DOWNSTAIRS
1569907904117,-1.2785034,16.30452,-1.9381104,DOWNSTAIRS
1569907904136,-0.24061584,16.576248,2.778473,DOWNSTAIRS
1569907904179,4.617218,9.217682,5.4743347,DOWNSTAIRS
1569907904190,6.521805,12.187683,1.6053162,DOWNSTAIRS
1569907904196,5.695801,16.276978,2.458847,DOWNSTAIRS
1569907904221,2.6970673,13.053192,3.2597046,DOWNSTAIRS
1569907904239,2.0422516,12.306198,6.0381775,DOWNSTAIRS
1569907904257,0.79966736,12.585129,5.419281,DOWNSTAIRS
1569907904278,2.3594818,11.774689,4.983536,DOWNSTAIRS
1569907904295,4.4101257,11.341339,3.4883575,DOWNSTAIRS
1569907904319,3.8331146,9.534912,2.7808685,DOWNSTAIRS
1569907904362,3.0729523,8.91362,2.9747925,DOWNSTAIRS
1569907904364,1.9883881,7.6398926,2.0614014,DOWNSTAIRS
1569907904396,1.3108215,6.3937225,1.9416962,DOWNSTAIRS
1569907904396,1.5059509,6.308716,1.6903076,DOWNSTAIRS
1569907904426,1.1252747,6.7336884,1.5011597,DOWNSTAIRS
1569907904442,0.6260834,7.325058,2.9867706,DOWNSTAIRS
1569907904462,0.4513092,8.149857,3.4033508,DOWNSTAIRS
1569907904477,0.63087463,8.529343,2.5163116,DOWNSTAIRS
1569907904494,1.3491364,7.3537903,1.7465668,DOWNSTAIRS
1569907904514,1.1432343,6.4882813,1.0402832,DOWNSTAIRS
1569907904536,1.2102661,6.969528,2.6551666,DOWNSTAIRS
1569907904569,1.3970184,7.2879486,3.6164398,DOWNSTAIRS
1569907904585,1.3431396,7.1095886,2.7054443,DOWNSTAIRS
1569907904594,0.7805023,7.3932953,1.5442657,DOWNSTAIRS
1569907904614,1.8148041,7.4890594,2.8933868,DOWNSTAIRS
1569907904637,2.94487,8.127121,4.4544067,DOWNSTAIRS
1569907904655,4.0414124,8.712494,4.225769,DOWNSTAIRS
1569907904674,4.16951,8.582016,2.7365723,DOWNSTAIRS
1569907904694,3.324356,8.653839,3.1567535,DOWNSTAIRS
1569907904714,3.5362396,8.432373,6.0501404,DOWNSTAIRS
1569907904737,2.9436646,7.3549805,2.905365,DOWNSTAIRS
1569907904771,1.2701263,8.549698,-1.1695709,DOWNSTAIRS
1569907904786,-1.0977478,12.202042,-0.41059875,DOWNSTAIRS
1569907904794,-1.95607,15.750259,3.0406342,DOWNSTAIRS
1569907904813,-1.9416962,15.799332,4.787201,DOWNSTAIRS
1569907904833,-1.945282,14.270645,2.9580383,DOWNSTAIRS
1569907904855,-0.5877838,13.965378,2.118866,DOWNSTAIRS
1569907904874,2.905365,15.315704,4.016266,DOWNSTAIRS
1569907904893,4.232956,15.544357,6.7528534,DOWNSTAIRS
1569907904913,1.5490417,14.561539,7.281967,DOWNSTAIRS
1569907904933,-1.0366821,14.838058,4.989517,DOWNSTAIRS
1569907904955,-1.8638916,14.520828,4.8961487,DOWNSTAIRS
1569907904982,-1.2234344,13.12381,5.2959747,DOWNSTAIRS
1569907904993,-0.7374115,11.213242,5.0852814,DOWNSTAIRS
1569907905013,0.69551086,8.790314,2.3738556,DOWNSTAIRS
1569907905033,2.5570068,6.1530914,1.1037292,DOWNSTAIRS
1569907905055,1.8674774,4.9356537,1.7106628,DOWNSTAIRS
1569907905073,0.11253357,3.9037476,2.6707306,DOWNSTAIRS
1569907905093,-1.4640503,3.810379,5.228943,DOWNSTAIRS
1569907905113,-2.8455048,4.4963074,5.5138397,DOWNSTAIRS
1569907905133,-2.6647491,4.474762,3.9995117,DOWNSTAIRS
1569907905156,-1.533493,4.2485046,4.4172974,DOWNSTAIRS
1569907905181,-0.66319275,3.605667,4.186264,DOWNSTAIRS
1569907905194,-0.49440002,2.8921967,3.7421417,DOWNSTAIRS
1569907905213,-0.7302246,2.3941956,4.388565,DOWNSTAIRS
1569907905232,-1.035492,2.015915,5.230133,DOWNSTAIRS
1569907905252,-0.49560547,2.513916,5.704193,DOWNSTAIRS
1569907905274,1.6831207,4.153946,5.7137604,DOWNSTAIRS
1569907905291,5.4108887,6.6630707,4.926071,DOWNSTAIRS
1569907905312,5.8645935,7.878128,4.193451,DOWNSTAIRS
1569907905331,3.877411,7.444763,5.023041,DOWNSTAIRS
1569907905356,2.975998,7.123947,4.044998,DOWNSTAIRS
1569907905412,2.7018585,6.692993,3.8007965,DOWNSTAIRS
1569907905412,2.2313995,6.8988953,4.7405243,DOWNSTAIRS
1569907905412,1.9393005,7.5561066,5.772415,DOWNSTAIRS
1569907905431,1.9297333,7.763199,6.277603,DOWNSTAIRS
1569907905453,1.7322083,8.492233,4.0258484,DOWNSTAIRS
1569907905472,-1.7525482,12.542023,-1.0235138,DOWNSTAIRS
1569907905516,-7.1802063,19.37268,-3.6870728,DOWNSTAIRS
1569907905516,-1.4257507,17.702728,4.775238,DOWNSTAIRS
1569907905537,10.825378,18.223465,13.532028,DOWNSTAIRS
1569907905555,9.393646,15.404297,3.0095062,DOWNSTAIRS
1569907905575,-2.3044128,7.7105255,0.6643982,DOWNSTAIRS
1569907905589,-0.84036255,7.412445,0.57580566,DOWNSTAIRS
1569907905609,5.300766,13.013687,4.1671143,DOWNSTAIRS
1569907905629,6.131546,15.162476,4.8243103,DOWNSTAIRS
1569907905649,3.348297,12.17691,0.7146759,DOWNSTAIRS
1569907905670,2.2194214,10.06163,2.2337952,DOWNSTAIRS
1569907905692,1.2916718,9.431961,2.905365,DOWNSTAIRS
1569907905709,0.87986755,8.530548,2.8227692,DOWNSTAIRS
1569907905730,1.3826447,8.256409,3.2357635,DOWNSTAIRS
1569907905757,1.6496124,7.495041,2.063797,DOWNSTAIRS
1569907905775,1.6148834,6.5960236,1.6160889,DOWNSTAIRS
1569907905791,1.5670013,6.218933,1.4233551,DOWNSTAIRS
1569907905809,1.608902,6.0573273,1.474823,DOWNSTAIRS
1569907905829,1.4832153,6.5912323,2.3056183,DOWNSTAIRS
1569907905849,1.7238312,7.0940247,3.604477,DOWNSTAIRS
1569907905869,1.7094574,6.1219788,4.1060486,DOWNSTAIRS
1569907905891,1.2749176,4.850647,2.489975,DOWNSTAIRS
1569907905910,-0.46566772,4.914093,1.0211334,DOWNSTAIRS
1569907905929,-0.10534668,7.5369415,4.6148224,DOWNSTAIRS
1569907905958,2.2146301,9.854538,5.9400177,DOWNSTAIRS
1569907905976,2.5426483,9.248795,1.8375549,DOWNSTAIRS
1569907905990,2.7545319,7.539337,1.6280518,DOWNSTAIRS
1569907906008,2.4600372,6.3194885,1.7836761,DOWNSTAIRS
1569907906028,2.6815033,7.2556305,3.541031,DOWNSTAIRS
1569907906048,3.9540253,11.510132,4.9512024,DOWNSTAIRS
1569907906068,2.6851044,14.834473,5.0026855,DOWNSTAIRS
1569907906088,0.06225586,14.146133,3.0262756,DOWNSTAIRS
1569907906108,-1.0462646,12.346893,3.3961792,DOWNSTAIRS
1569907906129,-1.0139465,13.1896515,5.882553,DOWNSTAIRS
1569907906158,-0.8547363,14.58667,8.367737,DOWNSTAIRS
1569907906175,1.2473755,13.26268,10.266342,DOWNSTAIRS
1569907906187,2.6144714,9.737213,9.633072,DOWNSTAIRS
1569907906208,2.0661926,8.839386,7.4531555,DOWNSTAIRS
1569907906227,0.4524994,8.652649,6.7576294,DOWNSTAIRS
1569907906247,-1.0642242,7.878128,6.5206146,DOWNSTAIRS
1569907906267,-0.8966217,7.5884247,5.5928497,DOWNSTAIRS
1569907906287,-0.47166443,6.217743,4.4304657,DOWNSTAIRS
1569907906307,-0.61531067,3.9109344,3.8798065,DOWNSTAIRS
1569907906327,-1.1444244,1.7381897,3.8115692,DOWNSTAIRS
1569907906357,-1.6711578,0.7960663,2.692276,DOWNSTAIRS
1569907906371,-1.6914978,1.1168976,1.6208801,DOWNSTAIRS
1569907906387,-0.5135498,1.5909424,0.5351105,DOWNSTAIRS
1569907906406,1.5346832,2.7605133,0.65960693,DOWNSTAIRS
1569907906426,2.8550873,5.6778564,1.727417,DOWNSTAIRS
1569907906446,3.0609894,9.92038,4.232956,DOWNSTAIRS
1569907906466,2.0254974,11.565186,5.9340363,DOWNSTAIRS
1569907906486,0.22865295,9.957489,3.3830109,DOWNSTAIRS
1569907906506,-0.31243896,7.886505,3.3770142,DOWNSTAIRS
1569907906526,0.6907196,6.727707,4.76326,DOWNSTAIRS
1569907906556,0.76135254,7.1383057,4.162323,DOWNSTAIRS
1569907906566,-0.07182312,11.880035,2.5414429,DOWNSTAIRS
1569907906586,0.252594,16.763,2.2182312,DOWNSTAIRS
1569907906605,3.8714294,16.181213,4.2592773,DOWNSTAIRS
1569907906626,4.1838684,16.378738,2.8443146,DOWNSTAIRS
1569907906645,2.7509308,15.832855,-0.0035858154,DOWNSTAIRS
1569907906665,2.7940369,9.668991,-0.6260834,DOWNSTAIRS
1569907906685,3.2956238,11.160568,8.828613,DOWNSTAIRS
1569907906705,1.7357941,14.179657,6.1411285,DOWNSTAIRS
1569907906726,3.5122986,14.640549,5.2325287,DOWNSTAIRS
1569907906758,4.356247,14.443024,2.6755219,DOWNSTAIRS
1569907906765,3.257309,11.094727,2.008728,DOWNSTAIRS
1569907906784,2.3271637,8.425201,1.3455353,DOWNSTAIRS
1569907906806,2.0231018,6.506241,0.6296692,DOWNSTAIRS
1569907906824,1.0474701,5.6551056,0.964859,DOWNSTAIRS
1569907906845,0.23223877,5.5198364,1.3479309,DOWNSTAIRS
1569907906865,-0.025146484,5.546173,1.2306213,DOWNSTAIRS
1569907906884,0.09576416,6.095642,1.406601,DOWNSTAIRS
1569907906904,0.91937256,6.772003,2.182312,DOWNSTAIRS
1569907906924,1.5071564,6.451172,2.3331451,DOWNSTAIRS
1569907906958,1.2162476,4.062958,0.51116943,DOWNSTAIRS
1569907906971,0.6380615,1.7585449,1.6340485,DOWNSTAIRS
1569907906984,1.711853,4.657913,4.0857086,DOWNSTAIRS
1569907907003,4.102463,9.639053,4.862625,DOWNSTAIRS
1569907907025,3.7900238,9.80545,1.9357147,DOWNSTAIRS
1569907907045,1.6962891,5.3474426,1.9883881,DOWNSTAIRS
1569907907064,2.668335,4.4376526,4.395752,DOWNSTAIRS
1569907907083,3.3459015,10.048462,2.841919,DOWNSTAIRS
1569907907104,2.5210876,16.238678,3.6774902,DOWNSTAIRS
1569907907123,1.0714111,17.883484,7.123947,DOWNSTAIRS
1569907907158,0.3040619,12.424713,5.8885345,DOWNSTAIRS
1569907907163,0.48841858,9.125504,9.063248,DOWNSTAIRS
1569907907182,0.041900635,14.96257,13.205215,DOWNSTAIRS
1569907907204,2.7808685,15.783768,10.723633,DOWNSTAIRS
1569907907224,3.7229767,9.854538,8.352173,DOWNSTAIRS
1569907907242,1.3335724,8.175003,7.462723,DOWNSTAIRS
1569907907263,-1.8076172,10.982208,8.027756,DOWNSTAIRS
1569907907282,-2.3666687,11.277893,7.4651184,DOWNSTAIRS
1569907907304,-1.8183899,8.032547,4.6351776,DOWNSTAIRS
1569907907324,-1.5370789,4.6028595,2.78685,DOWNSTAIRS
1569907907359,-0.46806335,1.7525482,2.8670502,DOWNSTAIRS
1569907907362,0.4692688,0.32681274,2.3834229,DOWNSTAIRS
1569907907382,1.0522461,0.099365234,3.3399048,DOWNSTAIRS
1569907907403,0.7852936,0.5398865,3.8283234,DOWNSTAIRS
1569907907423,0.044296265,1.2844849,2.1715393,DOWNSTAIRS
1569907907442,-0.5997467,3.2680817,-0.32321167,DOWNSTAIRS
1569907907462,-1.3287811,6.774399,-0.7194519,DOWNSTAIRS
1569907907482,0.080200195,9.612717,2.3115997,DOWNSTAIRS
1569907907503,2.434906,11.341339,5.194214,DOWNSTAIRS
1569907907523,3.7780457,10.856506,6.511032,DOWNSTAIRS
1569907907541,3.4991302,7.6913757,4.770447,DOWNSTAIRS
1569907907561,2.6036987,6.545746,3.9085388,DOWNSTAIRS
1569907907581,2.3044128,7.8996735,5.3426666,DOWNSTAIRS
1569907907602,1.538269,10.581177,5.71257,DOWNSTAIRS
1569907907622,-0.8271942,15.030792,1.3036499,DOWNSTAIRS
1569907907641,0.077804565,13.983337,-1.5274963,DOWNSTAIRS
1569907907661,1.5945435,10.788269,0.2741394,DOWNSTAIRS
1569907907680,0.786499,13.020859,1.2545624,DOWNSTAIRS
1569907907701,7.8206635,16.448166,7.8050995,DOWNSTAIRS
1569907907722,6.3889313,14.402313,6.7301025,DOWNSTAIRS
1569907907740,-0.2346344,10.195709,2.937683,DOWNSTAIRS
1569907907762,2.276886,10.7739105,6.4224396,DOWNSTAIRS
1569907907780,3.9276886,14.386765,4.8279114,DOWNSTAIRS
1569907907801,3.569748,13.306976,2.968811,DOWNSTAIRS
1569907907821,2.858673,9.595963,1.7058716,DOWNSTAIRS
1569907907841,2.0494385,7.711731,1.7094574,DOWNSTAIRS
1569907907860,1.5430603,6.345825,1.7884674,DOWNSTAIRS
1569907907880,0.8451538,5.5521545,1.5885468,DOWNSTAIRS
1569907907901,0.08380127,5.08049,1.8423309,DOWNSTAIRS
1569907907921,-0.44770813,4.847061,1.9596558,DOWNSTAIRS
1569907907942,-0.20948792,5.755661,2.019516,DOWNSTAIRS
1569907907959,0.9756317,7.092819,3.0346527,DOWNSTAIRS
1569907907980,1.2042847,6.3350525,2.309204,DOWNSTAIRS
1569907908000,0.49560547,4.735733,2.419342,DOWNSTAIRS
1569907908020,0.59495544,5.6383514,3.7062225,DOWNSTAIRS
1569907908039,2.308014,7.9427643,2.565384,DOWNSTAIRS
1569907908059,3.3375244,9.184158,2.6036987,DOWNSTAIRS
1569907908079,2.724594,8.452728,-0.044296265,DOWNSTAIRS
1569907908099,0.6967163,9.290695,1.2653351,DOWNSTAIRS
1569907908120,-0.27174377,12.120651,6.6834106,DOWNSTAIRS
1569907908144,-1.885437,14.516052,5.8681946,DOWNSTAIRS
1569907908159,-1.3610992,13.200424,8.143875,DOWNSTAIRS
1569907908178,-2.158371,12.291824,14.395142,DOWNSTAIRS
1569907908200,-3.5434113,11.710037,10.996567,DOWNSTAIRS
1569907908219,-1.7070618,10.782288,8.718491,DOWNSTAIRS
1569907908239,-0.31124878,9.986221,11.736374,DOWNSTAIRS
1569907908258,-0.8571167,9.855728,10.467453,DOWNSTAIRS
1569907908278,-1.5682068,8.602371,5.9268494,DOWNSTAIRS
1569907908299,-1.1755524,6.0537415,2.6779175,DOWNSTAIRS
1569907908319,-1.0941467,3.1986542,1.9584503,DOWNSTAIRS
1569907908344,-0.8822632,0.8056488,2.0997162,DOWNSTAIRS
1569907908358,-0.29447937,-0.32681274,3.0346527,DOWNSTAIRS
1569907908377,0.9181824,-0.4980011,3.4823608,DOWNSTAIRS
1569907908397,2.1631622,0.44770813,1.5586243,DOWNSTAIRS
1569907908417,2.6300354,3.4057465,-0.35075378,DOWNSTAIRS
1569907908437,2.2756958,7.9786835,0.11730957,DOWNSTAIRS
1569907908457,1.1839294,11.864471,3.1699219,DOWNSTAIRS
1569907908477,0.03352356,11.686096,4.972763,DOWNSTAIRS
1569907908497,0.16160583,7.392105,4.4220886,DOWNSTAIRS
1569907908517,0.9971924,5.1930237,2.640808,DOWNSTAIRS
1569907908546,0.9026184,9.217682,1.4891968,DOWNSTAIRS
1569907908557,2.1691437,14.919464,1.4257507,DOWNSTAIRS
1569907908576,3.1986542,16.066284,1.1707611,DOWNSTAIRS
1569907908596,-0.09336853,15.646103,1.5849609,DOWNSTAIRS
1569907908616,2.5486298,16.895874,5.9627533,DOWNSTAIRS
1569907908637,6.2321014,13.418304,5.8562164,DOWNSTAIRS
1569907908656,0.77093506,9.957489,2.7305908,DOWNSTAIRS
1569907908676,2.3570862,12.706024,7.2556305,DOWNSTAIRS
1569907908696,4.7070007,15.800537,4.976349,DOWNSTAIRS
1569907908716,3.6691132,11.628632,0.31004333,DOWNSTAIRS
1569907908745,3.288437,9.497803,2.9640198,DOWNSTAIRS
1569907908756,2.8562775,7.8960724,3.751709,DOWNSTAIRS
1569907908775,1.454483,5.8681946,2.9460602,DOWNSTAIRS
1569907908795,0.8547363,6.1914063,3.083725,DOWNSTAIRS
1569907908817,0.86550903,7.9906464,3.5350342,DOWNSTAIRS
1569907908835,0.63087463,7.284363,2.0458527,DOWNSTAIRS
1569907908855,0.6188965,5.7736206,2.4552612,DOWNSTAIRS
1569907908875,1.7357941,4.6902466,3.6846771,DOWNSTAIRS
1569907908895,1.470047,5.106827,3.530243,DOWNSTAIRS
1569907908916,0.6141052,6.5253906,1.1743622,DOWNSTAIRS
1569907908947,1.3970184,6.581665,2.091339,DOWNSTAIRS
1569907908966,2.6096802,5.5796814,2.1392212,DOWNSTAIRS
1569907908975,1.9883881,5.0110626,-1.7597351,DOWNSTAIRS
1569907908995,0.0071868896,6.704956,-2.3199768,DOWNSTAIRS
1569907909015,-2.656372,11.538849,2.1080933,DOWNSTAIRS
1569907909034,-3.5937042,14.607025,8.158249,DOWNSTAIRS
1569907909054,-2.309204,14.799759,8.488647,DOWNSTAIRS
1569907909076,-0.24659729,14.375977,5.932831,DOWNSTAIRS
1569907909094,-0.056259155,14.155716,10.688919,DOWNSTAIRS
1569907909114,0.02633667,12.654556,9.62709,DOWNSTAIRS
1569907909146,-0.2561798,11.809402,8.886078,DOWNSTAIRS
1569907909156,-0.20231628,10.796646,10.076004,DOWNSTAIRS
1569907909174,-0.6572113,8.876495,8.565262,DOWNSTAIRS
1569907909194,-1.7214355,6.95874,6.1267548,DOWNSTAIRS
1569907909214,-1.8507233,5.7137604,3.5625763,DOWNSTAIRS
1569907909234,-1.5610199,4.11084,1.8327637,DOWNSTAIRS
1569907909253,-0.9744415,2.2553406,2.5198975,DOWNSTAIRS
1569907909274,0.80804443,1.1827393,4.016266,DOWNSTAIRS
1569907909294,1.7729034,1.4568787,4.074936,DOWNSTAIRS
1569907909314,2.3307495,2.419342,1.6029205,DOWNSTAIRS
1569907909347,2.0171204,4.776428,0.22505188,DOWNSTAIRS
1569907909355,1.2485809,8.317459,2.7940369,DOWNSTAIRS
1569907909373,1.742981,10.357315,4.332306,DOWNSTAIRS
1569907909395,2.2756958,9.476257,3.6068573,DOWNSTAIRS
1569907909414,1.217453,7.1215515,3.0178986,DOWNSTAIRS
1569907909433,-0.46806335,7.0174103,3.645172,DOWNSTAIRS
1569907909454,-0.65242004,10.114304,2.54982,DOWNSTAIRS
1569907909473,0.37348938,11.3233795,0.35554504,DOWNSTAIRS
1569907909494,0.98402405,11.159378,-1.7621307,DOWNSTAIRS
1569907909514,1.3012543,12.737152,3.4536285,DOWNSTAIRS
1569907909547,7.704544,17.41542,7.2280884,DOWNSTAIRS
1569907909553,8.59877,18.972855,5.3378754,DOWNSTAIRS
1569907909572,0.5315094,9.429565,0.43814087,DOWNSTAIRS
1569907909594,1.6508026,9.639053,6.16626,DOWNSTAIRS
1569907909614,4.1647186,12.934677,8.159439,DOWNSTAIRS
1569907909632,2.5917206,11.512512,3.2046356,DOWNSTAIRS
1569907909653,3.4895477,10.352524,4.775238,DOWNSTAIRS
1569907909673,3.4751892,8.4216,3.660736,DOWNSTAIRS
1569907909693,2.324768,6.494278,2.4684296,DOWNSTAIRS
1569907909713,2.5402527,5.693405,2.8778229,DOWNSTAIRS
1569907909749,1.8878326,5.163101,1.7657166,DOWNSTAIRS
1569907909753,0.9720459,4.739319,-0.42736816,DOWNSTAIRS
1569907909771,1.2677307,5.7065735,0.056259155,DOWNSTAIRS
1569907909792,2.3762512,7.016205,2.3606873,DOWNSTAIRS
1569907909810,2.2792816,6.432022,2.6647491,DOWNSTAIRS
1569907909832,1.5741882,6.1638794,2.8826141,DOWNSTAIRS
1569907909851,1.3623047,6.7576294,2.2828674,DOWNSTAIRS
1569907909871,1.8926239,6.1088104,0.52671814,DOWNSTAIRS
1569907909892,2.1787262,5.6981964,-1.6388245,DOWNSTAIRS
1569907909912,0.667984,9.782715,-2.4756012,DOWNSTAIRS
1569907909931,0.17597961,13.469772,-0.41059875,DOWNSTAIRS
1569907909953,-0.9540863,14.603439,3.4727936,DOWNSTAIRS
1569907909970,-0.44770813,16.25064,4.886566,DOWNSTAIRS
1569907909991,2.719818,18.997986,3.0035248,DOWNSTAIRS
1569907910010,3.4823608,20.315994,3.3878021,DOWNSTAIRS
1569907910032,2.0542297,18.443726,5.0194397,DOWNSTAIRS
1569907910050,1.2820892,16.87793,5.4132843,DOWNSTAIRS
1569907910070,1.0917511,16.093826,6.657074,DOWNSTAIRS
1569907910090,0.9337311,15.879547,6.576874,DOWNSTAIRS
1569907910110,0.59495544,14.608215,3.4129333,DOWNSTAIRS
1569907910132,-1.0151367,12.548004,2.2733002,DOWNSTAIRS
1569907910152,-2.0661926,9.657013,2.7341766,DOWNSTAIRS
1569907910170,-1.1121063,6.566101,3.329132,DOWNSTAIRS
1569907910190,-1.0055695,4.356247,2.7329865,DOWNSTAIRS
1569907910210,-0.42138672,3.0693665,3.384201,DOWNSTAIRS
1569907910229,-0.061050415,3.1603394,4.3849792,DOWNSTAIRS
1569907910249,-0.6715698,3.4811707,4.431671,DOWNSTAIRS
1569907910269,-1.1970978,4.2832336,4.4651794,DOWNSTAIRS
1569907910289,-0.46447754,4.680664,4.261673,DOWNSTAIRS
1569907910310,-0.37469482,5.3893433,3.858261,DOWNSTAIRS
1569907910333,-0.7110748,5.5162354,3.6320038,DOWNSTAIRS
1569907910349,-0.63446045,4.9943085,4.203018,DOWNSTAIRS
1569907910368,-0.10774231,4.4460297,4.5094757,DOWNSTAIRS
1569907910390,0.25019836,4.325119,4.459198,DOWNSTAIRS
1569907910409,0.23822021,4.4699707,4.273651,DOWNSTAIRS
1569907910428,0.3531494,4.6375732,4.596863,DOWNSTAIRS
1569907910449,0.41539,4.9033203,4.806366,DOWNSTAIRS
1569907910468,0.94810486,5.036209,5.1618958,DOWNSTAIRS
1569907910489,2.3044128,5.4527893,5.0780945,DOWNSTAIRS
1569907910509,3.0741577,6.7061615,5.015854,DOWNSTAIRS
1569907910533,2.8550873,8.414429,5.659897,DOWNSTAIRS
1569907910547,2.1296387,10.01973,6.360199,DOWNSTAIRS
1569907910567,1.9129639,10.63385,5.8083344,DOWNSTAIRS
1569907910587,1.8351593,10.038895,5.4132843,DOWNSTAIRS
1569907910609,2.659958,8.355759,5.249283,DOWNSTAIRS
